Company,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,State
CMP180,0.032152098,-0.013258269,-0.010095874,-0.036671399,-0.019723741,0.008939021,0.031305594,-0.005390839,-0.038318811,0.009948322,0.00013521,6595.286392,0.010095874,-0.065607133,0.015655594,-0.009196189,19952.04545,0.002991156,-0.000506257,0.008039394,-0.042849091,-0.51961049,-0.007770175,-0.008803427,-24.12937063,0.167541958,-0.174662937,-0.003015822,-0.001292629,-9.00699E-05,23337.92538,0.023333077,-7.63986E-05,25665.35315,-1.44465035,-0.015496049,-0.007480699,0.0030859,0.009014017,0.002535238,-0.147584615,0.017312773,0.032382517,-0.145831678,-0.000957972,-0.021849406,-0.065177448,261.4674825,-0.058124231,0.007770175,0.136671329,-0.008913497,-0.020626923,40.54213287,0.006398429,0,-0.025249297,0.003020355,0.002392779,-0.003950385,-0.599363244,-1.310526643,0.018759476,-2.414247203,4.625200699,-0.310370629,0.031818182,2626.727622,-2.183633566,0.770979021,-1.029865734,-0.08041958,-0.384615385,1.42865035,17.46664336,17.34868531,0.487314685,0.486013986,-0.284965035,0,0.183952448,1,1,HEALHTY
CMP181,0.030691429,0.001845033,0.002929368,-0.013136264,-0.000633725,-0.007425423,0.057108571,0.010815879,0.001752308,0.004294286,-0.00468522,182798.4365,-0.002929341,0.017056648,-0.565008791,0.005803242,0.044627363,-0.001896967,-0.000507704,0.004034736,-0.020461209,-0.04219956,0.00460456,0.002740269,16.11818681,0.328032967,-0.105477692,0.002255536,0.000188473,0.008500385,408615.3462,0.028539725,-0.00015467,0.13626978,10.08656593,0.007605769,0.001176873,-0.003723324,-0.02992956,0.004528956,-0.021316484,-0.065936978,-0.016774286,0.002788901,-0.020378242,0.036117253,0.016485659,11.91703297,0.015877357,-0.00460456,0.295653846,0.004415824,-0.001503011,539.8479121,-0.030944615,-0.012037088,-0.009248324,0.004105378,0.004672714,-0.00030851,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,0.024093242,1,1,HEALHTY
CMP182,-0.198370357,-0.015484429,0.084427857,-0.004008929,-0.010866286,-0.055873,-0.200245,-0.034470714,0.0084475,-0.001706786,0.015342143,-34.63682857,-0.084427857,0.399720714,-0.298069643,-0.024026429,-1.220978571,-0.006252,0.015651943,-0.032981536,-0.025352857,0.124176429,-0.032517143,0.071216786,59.10821429,0.270642857,-2.156539286,-0.040610429,0.013211879,-0.001286071,-3.364060714,0.004738929,-0.016244286,-2.897539286,35.20928571,-0.033043893,0.042798854,-0.013173036,-0.114068357,-0.044636071,0.172570357,-0.276235857,-0.0771925,-0.009127857,-0.104785357,-0.098207071,0.400552857,157.2107143,0.356913929,0.032517143,0.263321429,-0.019307857,-0.015128071,2551.678571,-0.108260179,0.005056036,-0.100988679,-0.000967845,-0.002610557,-0.022170929,-0.470924846,-1.188278214,1.228715357,-2.78905,-7.289035714,1.120464286,-0.371428571,4865.585714,-17.36046429,0.817857143,2.638846429,-0.25,0.678571429,0.223357143,27.87857143,28.21307143,1.03125,1.553571429,0.735714286,0,0.142122143,1,1,HEALHTY
CMP183,0.110858791,-0.005530027,-0.031713956,-0.033082582,-0.003705714,0.02727989,0.026481538,-0.001145604,-0.043161209,0.006288709,-0.006016319,0.040982418,0.031713956,-0.239593901,-0.109046154,0.002638626,-0.073693516,-0.005156374,0.000830027,-0.003046368,-0.031552308,0.404589011,0.010711484,-0.033296099,-74.60879121,0.144648352,-0.488898352,-0.016786398,0.001582346,-0.009537692,-0.699587912,0.002020495,-0.011663462,-0.078434066,2.506445055,-0.005968352,-0.018211209,-0.003696709,-0.013122676,0.008851038,-0.27671978,-0.013465527,0.682441758,0.082485714,0.009398077,0.002383681,-0.293379121,63.62197802,-0.221380989,-0.010711484,0.107252747,0.001948956,-0.001636868,113.4333516,-0.008829912,-0.000585495,0.647824614,0.00461304,0.004078038,0.014459596,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,-0.007915659,1,1,HEALHTY
CMP184,-0.03665611,-0.010659856,0.004449187,-0.042951209,-0.008845787,-0.02278895,-0.026903385,-0.004284986,-0.027167,-0.004253685,-0.024195253,-1.337593231,-0.004449231,0.059659121,1707.723251,-0.003290292,-0.059183736,-0.003139238,0.001895655,-0.005029776,0.027081099,-2.472224835,0.001631402,-0.001406088,-86.76390989,0.138872527,70.65367099,-0.026231654,0.005855697,-0.017662923,0.355352747,-0.003101385,-0.007249692,-0.046926374,-1.309738462,-0.010288158,0.030297589,-0.000953902,-0.072303044,0.019334899,-0.007281978,0.789520791,-0.362957516,-0.201988685,-0.071349123,-0.017103132,0.059658681,-72.91758242,0.029364396,-0.001631538,0.116769231,-0.003256521,-0.00199356,207.2080879,-0.024257646,-0.003139934,-0.024162322,0.001660591,0.000548065,-0.007835621,-0.632757011,-1.252923143,-0.513947868,-2.602829011,0.351792088,-0.223349451,-0.02510989,2021.627912,-11.82016703,0.678846154,-1.923462615,-0.053296703,-0.603296703,0.377756044,14.13447253,14.02146374,0.368995604,0.214010989,-0.464835165,0,-0.036382112,1,1,HEALHTY
CMP185,-0.047,-0.00333,0.00418,-0.24656,0.00713,0.03048,0.26566,0.04982,-0.00339,-0.064493,0.11896,1.9027,-0.00418,0.0496,-1.155,0.07798,-0.4649,0.0028021,-8E-05,0.002731,-0.47183,1.9265,0.06649,0.08849,-4.8,0.71,-1.107,0.70282,-0.08431,0.21291,-19.2258,0.40066,0.12052,-0.3979,56.21,-0.03444,-0.28003,0.0059778,0.37235,-0.12177,-0.8063,0.9888042,1.1064,0.61383,0.12004,-0.00603,0.0496,5.6,0.3296,-0.06649,0.426,0.07929,-0.01883,123.18,0.3297659,-0.04397,-0.242884,-0.0012288,-0.0016398,0.01972,0.2925,-8.276,11.0508,0.898,90.068,-3.963,-1,331.4,-364.7604,-0.2,-36.897,-4,0,21.653,4.24,4.092,1,0,0.2,0,-0.50375,1,1,HEALHTY
CMP186,-0.094084879,-0.018042626,0.028103077,-0.027101473,-0.012248945,-0.035075154,-0.060551758,-0.017243886,-0.022932813,-0.011684503,-0.004024593,-2.719172088,-0.028103077,0.259682593,-0.042872967,-0.005278352,-0.084189692,-0.001881391,0.013250787,-0.007645364,-0.028144857,-0.205703297,0.007909978,0.031050857,-27.7316044,0.250947253,-0.127629011,0.015854198,-0.002947618,-0.005394286,-0.553885275,0.016438198,0.008470308,-0.106914725,4.670395604,-0.021424754,0.00033616,-0.000130913,0.033486178,0.002503165,0.105102637,0.084638255,-0.17383578,-0.109696154,-0.065274327,-0.042597684,0.261181143,103.1808791,0.259348879,-0.007909978,0.213694505,-0.004954967,-0.005169714,167.4202418,0.015834314,0.000167648,0.033168119,0.002385673,0.002344781,0.017276791,-0.632757011,-1.252923143,-0.513947868,-2.602829011,0.351792088,-0.223349451,-0.02510989,2021.627912,-11.82016703,0.678846154,-1.923462615,-0.053296703,-0.603296703,0.377756044,14.13447253,14.02146374,0.368995604,0.214010989,-0.464835165,0,0.103737648,1,1,HEALHTY
CMP187,-0.069265055,-0.001366817,-0.004759736,0.035201978,0.005278701,-0.030248527,-0.084224615,-0.003998912,-0.004081753,0.006686033,-0.030224681,0.040263538,0.004759846,-0.021694396,0.462243077,0.002614662,0.013013187,0.001464852,0.001430505,0.003340747,0.097990264,-0.93008022,0.006445659,2.43516E-05,-3.609443956,0.08690989,0.516805055,-0.00283041,-0.004784011,-0.037026418,0.107205934,-0.060445868,0.008159516,0.035682857,-16.41060659,0.000867244,-0.011340655,0.000735523,-0.007087557,0.029376607,0.05011011,0.059920644,-0.597984176,-0.087964051,-0.069056418,-0.001589192,-0.02146189,11.07934066,-0.010353275,-0.006445758,0.125175824,0.003444303,0.010354624,91.49769231,0.008336245,0.007809429,-0.017496503,0.00387366,0.006057562,0.006439046,-0.593391605,-1.238955473,-0.280735011,-2.865347473,-0.019558022,-0.158646154,-0.071318681,2135.774725,-15.91477582,0.636923077,-1.617837363,-0.081318681,-0.632967033,0.446465934,15.04287912,14.8410989,0.414382418,0.236263736,-0.400659341,0,0.024297866,1,1,HEALHTY
CMP188,-0.044397253,-0.023545093,0.009171044,-0.027574231,-0.02422544,-0.019302663,-0.039719396,-0.023012912,-0.040936912,-0.016021264,-0.007790989,-2.290081319,-0.009171044,0.028399066,-0.000517033,-0.025162066,0.077693956,-0.001658318,0.000847275,-0.006689478,-0.038109505,-0.085548187,-0.02230533,0.011511758,-99.86454945,0.168565934,5.174581319,-0.011604555,-0.002341308,-0.008635604,-1794.460836,0.011321538,0.006281099,-0.225734615,1.916076923,-0.052994385,-0.004304654,-0.000512379,0.004971484,0.010272088,-0.037993516,-0.05791928,-0.03326989,-0.050766011,-0.041292422,-0.06335656,0.028439286,-72.17912088,0.032704066,0.02230533,0.127159341,0.030758407,-0.023988286,33.07384615,-0.040306462,0.000852643,-0.009847434,0.00535607,0.006496736,0.018697571,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,-0.076095,1,1,HEALHTY
CMP189,-0.022742363,-0.016528363,-0.002274835,-0.05349489,-0.018112242,-0.01280628,-0.016126703,-0.008694121,-0.044767967,0.006231618,-0.027970934,-0.741501758,0.002274835,-0.011074121,-0.058012637,-0.003076978,-0.099073626,0.000268389,0.013616324,0.001677071,-0.03681522,-0.232112473,-0.000364286,-0.01516489,-63.49807692,0.191164835,-1.482204396,0.022991055,0.012890225,-0.019509286,0.125336813,0.01806978,-0.021222692,-0.150032418,5.934945055,-0.017103637,0.035959044,0.003142797,-0.005348679,0.005402308,-0.147555824,0.002714396,-0.014715934,-0.073316429,-0.034801593,-0.028505995,-0.010759725,27.73956044,-0.047032418,0.000364286,0.110038462,-0.003139835,-0.019079341,132.332967,-0.018950758,-0.007972995,-0.005332333,0.001821331,0.000587727,-0.008687308,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,0.040104808,1,1,HEALHTY
CMP190,0.045791259,-0.005749364,0.002141748,0.182111538,-0.011166706,0.02815186,-0.003267133,-0.009707557,-0.023656026,-0.000410839,0.039251049,-0.441707517,-0.002141573,0.042357692,1.176086364,-0.015646976,0.154404196,-0.004610955,-0.001454569,-0.009401259,0.136922378,1.259897203,-0.022970066,0.011099545,-27.38846503,0.066052448,4.265197902,-0.021153409,-0.008957091,0.002343986,-1.037722378,-0.019160112,0.012309965,0.068741608,-3.972258741,-0.015326269,-0.031871503,-0.009334603,0.001594615,-0.037596469,0.82603007,0.239253003,0.07938049,-0.000909858,0.119288234,-0.007611305,0.042357692,0.988811189,0.074227972,0.022969825,0.186531469,-0.017816101,-0.01270351,194.6878322,-0.001012479,0.038295874,-0.070061122,0.00031053,0.001212893,-0.011631531,-0.650706224,-1.063124965,-1.077016538,-2.556185664,0.543844056,-0.315905594,0.028321678,2174.674476,-1.173263636,1.159440559,-0.925664336,0.034965035,-0.625874126,0.298531469,14.53590909,14.78021678,0.387958042,0.197552448,-0.961888112,0,-0.001481315,1,1,DISTRESS
CMP191,-0.013621713,-0.007173563,-0.005713741,0.074178916,-0.004422413,-0.010125042,-0.082242378,-0.019072364,-0.044167028,0.016408808,-0.01387521,-0.596738462,0.005713741,-0.088493706,1.354791608,-0.017992692,0.195213287,-0.009113671,-0.002029317,-0.014021825,0.122823462,-0.161391958,-0.022561818,-0.003750874,158.2309091,0.263517483,-2.822603147,-0.008094402,-0.001963408,-0.056441573,-0.328059441,-0.095441528,0.001396259,0.092974825,-11.16534965,-0.005708811,-0.018542626,-0.015789399,0.015075832,0.017673717,0.20016049,0.032760438,-0.135945455,-0.136783636,-0.052247273,-0.007860664,-0.074306294,444.2611888,-0.069948951,0.022561818,0.337898601,-0.019836399,-0.005067832,556.9096503,0.012485341,0.009173017,0.024002659,-9.37769E-05,-4.00657E-05,-0.002397815,-0.599363244,-1.310526643,0.018759476,-2.414247203,4.625200699,-0.310370629,0.031818182,2626.727622,-2.183633566,0.770979021,-1.029865734,-0.08041958,-0.384615385,1.42865035,17.46664336,17.34868531,0.487314685,0.486013986,-0.284965035,0,0.424698671,1,1,HEALHTY
CMP192,0.049231939,-0.023445877,0.021700182,0.01180903,-0.020640308,0.030979655,0.065120303,-0.034630195,-0.06016791,-0.007636638,0.035394,-2.480728606,-0.021700182,0.206995758,-3.564267273,-0.030283506,0.135752727,0.005697952,0.004735711,0.009030873,-0.042537636,0.432999394,-0.018436667,0.00441497,-68.66796788,0.046727273,1.426995758,-0.013493039,0.017285242,0.039086364,-7.105772727,0.041441333,-0.019812848,0.087562424,8.335038182,-0.042741111,0.082322594,0.006606885,-0.010923188,-0.037081515,0.191670303,-0.947142018,0.082968606,-0.060606461,0.126605212,-0.039496062,0.206995758,-20.20424242,0.124669152,0.018436848,0.064393939,-0.034792436,-0.011006412,24.62321212,-0.087124061,-0.000907515,-0.028824679,-0.000698046,-0.000697036,-0.010574635,-0.847770788,-1.473876606,-1.389175333,-2.876668485,10.6507297,-0.29490303,0.129090909,2137.555758,1.85378303,2.00969697,-1.470618182,-0.072727273,-0.684848485,1.463454545,13.73624242,13.99864242,0.339127273,-0.057575758,-2.067272727,0,-0.024049945,1,1,DISTRESS
CMP193,-0.082702857,-0.002246857,0.016002571,-0.041740571,0.00505,-0.017731143,-0.050031429,0.011851143,0.013149714,-0.012408286,0.007930857,-9.377485714,-0.016002571,0.064630571,-0.480465714,0.025131714,-0.207811429,-0.012216029,0.009371814,-0.030997829,-0.062135714,-0.011608571,0.013088286,0.025662571,342.56,0.340171429,0.011088571,0.057089571,-0.009660629,0.009464857,-1.709122857,0.041624,0.021978571,-0.32362,34.92594286,-0.006103714,-0.017090171,-0.011525229,0.039120857,-0.007922571,-0.026288571,0.018639571,0.032474286,0.055768571,-0.012936857,-0.022574286,0.066527429,424.46,0.081725429,-0.013088286,0.2934,0.024698571,-0.009993429,673.12,0.004998086,0.005804,0.042617486,0.000439577,0.000221591,0.00119,-0.820486,-2.170285429,1.971076286,-2.716225714,-9.227942857,1.1328,-0.554285714,5227.971429,-17.22760857,-0.457142857,0.908685714,-0.371428571,1.085714286,-1.046142857,30.88571429,30.26328571,1.060714286,1.714285714,2.171428571,0,0.313977143,1,1,HEALHTY
CMP194,-0.0402,-0.013314,-0.017855,-0.189575,-0.0272125,-0.02972,0.063315,0.00042,-0.078455,0.013355,-0.0362,-1.1673,0.017855,-0.3033,16.1582,-0.00516,-0.2372,-0.019408,0.0143855,-0.0269205,-0.1714,-2.684,-0.01816,-0.006475,-309.33,-0.008,0.43685,0.000812,-0.011377,0.040965,-0.74865,0.11476,0.01358,-0.33775,-19.31775,-0.0119105,-0.061265,-0.0130975,-0.257255,9E-06,-1.10655,0.009355,0.25215,-0.18851,-0.162275,-0.015196,-0.2782,-343.7,-0.24205,0.01816,-0.1875,-0.002685,-0.0426205,-13.58,0.002815,-0.024545,-0.003069,0.009626,0.005886,-0.0771745,-1.7434,-4.17985,-1.0582,-3.98845,-14.12265,0.079,-1.25,377.8,-176.502,-0.3,-20.388,-2,-0.5,17.7165,4.5,4.5855,0.5,-0.5,-0.2,0,-0.1133,1,1,HEALHTY
CMP195,0.023463986,0.012938836,-0.014885,0.020270839,0.0169305,0.014227892,0.045896014,0.019083517,0.03729972,0.017265902,0.032175699,-0.006144755,0.014885,-0.13283028,0.10112951,0.023567587,0.180081888,0.004843504,0.000103434,0.007205486,-0.006765839,0.20066958,0.01931014,0.017947762,252.1516434,0.153877622,-0.661428322,0.001800994,-0.032832262,0.036302343,5382.096278,0.051684441,0.040887343,0.409396853,5.466541958,0.012350161,-0.148378822,0.003133269,-0.018933965,-0.030542168,0.033269545,0.035004334,0.108291608,0.074662262,0.03779736,0.021326129,-0.133446573,674.1996503,0.015544615,-0.01931014,0.198594406,0.016499196,0.016362563,166.2855944,0.01070087,-0.007895084,0.072308269,0.001932133,0.006808069,0.007409944,-0.599363244,-1.310526643,0.018759476,-2.414247203,4.625200699,-0.310370629,0.031818182,2626.727622,-2.183633566,0.770979021,-1.029865734,-0.08041958,-0.384615385,1.42865035,17.46664336,17.34868531,0.487314685,0.486013986,-0.284965035,0,0.361092413,1,1,HEALHTY
CMP196,-0.105874,-0.0931693,0.075087,-0.315724,-0.0919338,-0.085092,-0.056903,-0.0888586,-0.400509,-0.0481008,-0.010448,-4059.233752,-0.0750878,1.93081,-5.22125,-0.0435704,-0.675678,-0.0325443,0.063996,-0.066793,-0.52787,-1.0214,-0.034695,0.074643,-621.89,0.2025,-2.6916,-0.301102,0.0004448,-0.012949,-33.4357,0.086282,0.003586,-1.00258,26.0813,-0.161587,0.033298,-0.0139514,-0.360963,-0.000242,-0.07987,-0.636463,-0.223526,-0.290645,-0.886381,-0.1545788,1.93081,-152.76,1.89751,0.034695,-0.1432,-0.03236,-0.1012112,115.048,-0.3063362,0.000705,-0.1681187,-0.02758199,-0.0606852,-0.048391,-0.5839696,-1.262424,-1.05839,-0.09236,-3.02938,-3.5214,-0.08,215.55,-0.62512,2.84,-0.42653,-0.2,-1.8,-7.0382,7.304,5.9225,0.0333,-1,-3.84,0,-0.15276,1,1,DISTRESS
CMP197,-2.3114,0.014155654,0.1846504,-0.0535095,0.013756388,-0.1956882,-0.745663,0.085003311,0.017029474,-0.00130478,-0.012722,40.085955,-0.184651,0.9924424,-0.25191,0.0826189,0.068406,-0.03721542,0.0069261,-0.4081269,-0.052973,-0.639679,0.040303,0.1829644,21.146666,0.66952,0.455852,0.3692481,0.0016847,0.039614,-388.92934,0.721386,-0.002583,0.087122,19.035,0.017581346,0.0052598,-0.129975,0.937965,0.0053423,0.09378,44.54906,-1.70088,0.08129828,-0.142393,0.10696505,0.9924424,290.07,0.9871724,-0.040303,0.48897,0.0835307,-0.0029243,70.3874,0.593504,-0.102896,0.812412,0.003741,0.0118354,0,-0.58828,-1.63823,-1.09028,-4.77357,-20.84056,2.6851,-0.33,318.87,-83.66596,-1.3,-4.9788,0.4,-1.3,-10.3546,4.341,4.1623,-0.0833,-0.4,0.9,0,-0.07805366,1,1,HEALHTY
CMP198,0.017307143,-0.012776462,-0.009556154,0.021528352,-0.014874429,0.006730407,-0.006813791,-0.028958802,-0.049267912,0.004787692,0.002833516,-5.1602,0.009556154,-0.054030714,-9.184182967,-0.032648132,0.048377033,8.3956E-05,0.000877692,-0.000133214,0.028275824,0.138743956,-0.028730549,-0.003897143,-124.2883516,0.074675824,-1.242062088,-0.00356462,-0.005659275,-0.007415385,-3.759921978,-0.023870824,0.007442527,-0.106398901,9.228604945,-0.026667451,-0.018288396,-0.001269659,-0.015735522,-0.012046758,0.004512637,-0.065310313,0.073040934,-0.00691522,0.013810802,-0.012386264,-0.053212582,-4.062637363,-0.035739615,0.028730549,0.102076923,-0.035138374,-0.010968022,104.2468132,-0.034393575,0.010675495,0.028785055,0.001430279,0.001629308,-0.000730165,-0.651864791,-1.193391703,-0.454600989,-2.649080769,0.307946154,-0.176412088,0.009340659,2353.732967,-1.897327473,0.692307692,-0.959458242,0,-0.521978022,0.403714286,16.07582418,15.91324725,0.415285714,0.348901099,-0.343406593,0,0.004309615,1,1,HEALHTY
CMP199,0.043617033,-0.004175824,0.003643516,0.024831813,-0.003563626,0.011093148,0.029066868,-0.013997582,-0.008219231,0.016143791,0.011305055,607.1264725,-0.003643516,0.023077912,193.7737143,-0.014226868,0.068555495,0.00367428,-0.000108429,0.017035198,0.00826044,0.15171978,-0.013242637,0.000212308,10.33164835,0.102972527,-1.019941758,-0.016078605,0.003431423,0.007853709,-1.934324176,0.003933659,-0.006739835,0.055649451,1.505140511,-0.023547363,0.008836934,0.00100189,-0.022917709,-0.014557198,0.057485714,-0.059664896,0.044981868,0.02085489,0.017385505,-2.42857E-05,0.023940495,39.50494505,0.014243462,0.013242637,0.128197802,-0.015964725,-0.001244451,203.9224725,-0.031785127,0.003786484,-0.024252011,0.003675537,0.003583483,0.012892474,-0.633337648,-1.133053462,-0.575408791,-2.554428022,0.470572527,-0.203505495,0.016071429,2240.881319,-1.597576923,0.766620879,-0.949996758,0.008241758,-0.531593407,0.403505495,15.25184066,15.18013736,0.395538462,0.304258242,-0.462362637,0,0.106062473,1,1,HEALHTY
CMP200,0.006833846,-0.01653422,0.017466484,0.000526099,-0.014252355,0.00460544,-0.005075934,-0.035889418,-0.025457802,-0.001362625,0.015018038,-0.450793297,-0.017466484,0.111697582,29093.01812,-0.031888604,-0.022636264,0.00107202,-0.002053077,0.000926902,-0.080361868,0.006106374,-0.029047473,0.010412308,-44.67846154,0.178983516,-0.341667033,-0.036574231,0.007053846,0.005814868,-5.907880769,0.017545934,-0.000251154,-0.205774725,6.067917253,-0.081840769,0.043506044,0.00273801,-0.017230247,-0.010570604,0.059331484,-0.052520385,-0.023265989,-0.026535247,0.017541319,-0.040340225,0.123502967,21.08846154,0.068188022,0.029047637,0.188813187,-0.024322912,-0.012791918,259.3762088,-0.028338681,0.008503621,-0.055217005,0.000287605,8.70974E-05,0.007711972,-0.676110396,-1.309881813,-0.432226813,-2.803972527,0.107725824,-0.111340659,-0.011956044,2367.104945,-7.227019231,0.65132967,-1.418886813,-0.018315385,-0.565472527,0.288241758,16.2551978,16.08653297,0.419131868,0.332879121,-0.318451209,0,0.042217024,1,1,HEALHTY
CMP201,0.074828516,0.014645824,-0.026411429,0.040481099,0.012563736,0.025785066,0.019016648,-0.002076044,-0.023853352,0.046110632,0.005242967,-1696.617918,0.026411429,-0.127527308,76941.65856,-0.004418681,0.062863187,0.003144391,0.000401354,0.016981544,0.063789011,0.167504945,-0.006991703,-0.020542527,464.0395604,0.129192308,-1.516331319,-0.018598571,-0.005869341,0.00057994,0.584225824,-0.004088,0.006979945,0.084071429,0.541197692,0.024235824,-0.018944264,0.001092753,-0.023855962,-0.006941648,-0.046197253,-0.04990072,0.100911758,0.059479066,0.059469473,0.099167143,-0.127482033,694.7153846,-0.108582857,0.006991703,0.167010989,-0.005292033,0.013297253,341.751978,-0.023738555,0.004383242,-0.028733637,0.000626052,0.000993413,-0.008284995,-0.673111495,-1.310253791,-0.427968571,-2.817099451,0.091138462,-0.096862637,-0.010038462,2367.897802,-7.317800549,0.644598901,-1.400513187,-0.01099011,-0.571895604,0.174087912,16.26852747,16.09832418,0.417148352,0.331950549,-0.312637473,0,0.734280302,1,1,HEALHTY
CMP202,0.000118791,-0.000616703,-0.01361978,0.035320165,-0.00330456,0.000371764,-0.029087033,-0.015926319,-0.030201484,0.022828511,-0.002268242,1.717941758,0.01361978,-0.108041813,-4766.823932,-0.019632363,0.038843132,-0.009352152,-0.005283456,-0.019165784,0.060215659,0.117875275,-0.017975989,-0.00263989,61.67120879,0.118357143,0.290038462,-0.003022676,-0.010979802,-0.01442967,-7282.942879,-0.044166571,0.013159176,-0.01436044,0.68812967,-0.001482527,-0.045529297,-0.019086945,-0.006807275,-0.001926374,0.007442308,-0.004664538,0.046018846,0.001891978,-0.012267291,0.00787022,-0.104415,180.7615385,-0.062508956,0.017975989,0.167697802,-0.021073462,0.000344835,222.1026374,0.000678253,0.014839231,-0.016514262,0.001005938,0.001204659,0.01377667,-0.685780725,-1.196775769,-0.609911429,-2.849731319,-1.416828571,-0.032983516,0.000274725,2364.317582,-2.28054011,0.646428571,-0.902551648,0.043956044,-0.574175824,-0.091813187,16.22118132,16.05373626,0.403401099,0.32967033,-0.316758242,0,0.189353132,1,1,HEALHTY
CMP203,-0.044676132,-0.016270894,-0.00257578,-0.000477875,-0.014093664,-0.021577635,-0.033774552,-0.02822984,-0.047654873,0.012127647,-0.019684549,-815.6751453,0.00257578,-0.023296484,-1803.072555,-0.024750229,0.12983044,-0.005567991,0.002352853,-0.01425666,0.117080659,-0.09149827,-0.016409648,0.001893363,-163.2525714,0.155191209,2.392414615,-0.070834646,-0.004469327,-0.013468677,-1.329213187,-0.023618932,0.002778418,0.122409429,2.284376044,-0.01896007,-0.032336462,-0.012558201,-0.033200697,0.020996286,-0.003663824,-0.102614893,-0.036284945,-0.054449508,-0.059710156,-0.024969582,-0.01117956,-146.0105495,0.00903756,0.016409648,0.174586813,-0.012838651,-0.009024695,407.7001099,-0.039085367,-0.005520747,-0.113941134,0.000458824,0.001200054,0.001845556,-0.601250286,-1.271746242,-0.292838505,-2.820724396,0.11515956,-0.132169231,-0.064595604,2135.254945,-15.45404659,0.635742857,-1.759991209,-0.073260879,-0.639942857,0.375892308,15.04373846,14.84150549,0.400850549,0.229287912,-0.406446967,0,0.042140873,1,1,HEALHTY
CMP204,0.082907622,0.001473818,-0.023783462,0.007984545,-0.011078703,0.024268224,0.017801573,-0.002525769,-0.009534161,0.022022434,0.021519441,-0.050345804,0.023783462,-0.074641294,-2070.92468,-0.026586084,-0.052451049,-0.002023099,-0.003475692,-0.00663122,-0.099951573,0.114028147,-0.02516951,-0.002749126,12.94678322,0.103818182,-1.389412587,0.001650458,-0.021034388,0.00500665,0.113442657,0.007603846,0.035187867,-0.203754545,5.476180769,-0.033540175,-0.046660927,-0.004843568,-0.026623818,-0.036267552,-0.02357951,-0.123412923,0.171286224,0.032261853,0.04350349,0.026375664,-0.077261538,82.69755245,-0.027981014,0.02516951,0.119601399,-0.034426958,-0.010040727,179.0291608,-0.034656712,0.013509255,0.012544023,0.000899188,0.001786027,-0.006894797,-0.599363244,-1.310526643,0.018759476,-2.414247203,4.625200699,-0.310370629,0.031818182,2626.727622,-2.183633566,0.770979021,-1.029865734,-0.08041958,-0.384615385,1.42865035,17.46664336,17.34868531,0.487314685,0.486013986,-0.284965035,0,0.073586944,1,1,HEALHTY
CMP205,-0.115248167,-0.0234133,0.018798333,-0.020085,-0.0172615,-0.030393931,-0.113559667,-0.029886333,-0.0259545,-0.025685167,-0.0144195,-4.023415,-0.018798333,0.0485895,-27536.33121,-0.017294,-0.114815,-0.00465623,0.009604328,-0.021891217,-0.003258333,0.015468667,-0.011161333,0.015974333,-45.57083333,0.132366667,-52.606585,0.004432867,0.002824363,-0.0227225,-30.9579,-0.028219833,-0.002434667,-0.298245,4.288661667,-0.041201833,0.00680225,-0.00699795,0.001786967,-0.021110333,-0.0062725,-0.066568693,0.035426667,-0.037333,-0.044705179,-0.103571333,0.0510825,18.89333333,0.041788167,0.011161333,0.09385,-0.0298245,-0.015659333,254.3116667,-0.030595073,0.0072405,0.044857933,-0.003988679,-0.008364652,0.012767368,-0.58673033,-1.281134167,0.098339333,-2.958908333,3.00793,0.97935,-0.015833333,3538.085,-7.221733333,0.630833333,1.012166667,-0.016666667,0.216666667,2.4241,20.228,21.01843333,0.717716667,1.0375,0.406666667,0,-0.0460515,1,1,HEALHTY
